"	brewery names	business type	address	city	zip	lat	long	yelp rating	number of yelp reviews",
"664	Rosesâ€™ Taproom	Breweries	4930 Telegraph Ave	Oakland	94609	37.8363487289743	-122.262261807919	4.0	85",
"665	Rough Draft Brewing Company	Breweries	8830 Rehco Rd	San Diego	92121	32.883619	-117.171625	4.0	203",
"666	Rouleur Brewing Company	Breweries	5840 El Camino Real	Carlsbad	92008	33.1348480769806	-117.269949	4.5	75",
"667	Route 30 Brewing Company	Breweries	9860 Indiana Ave	Riverside	92503	33.9102	-117.44804	5.0	63",
"668	Rowdy's Brew Co	Breweries	10002 6th St	Rancho Cucamonga	91730	34.08567	-117.58745	4.5	111",
"669	BJ's Restaurant & Brewhouse	Pizza	2917 Eastland Center Dr	West Covina	91791	34.072369	-117.883645	3.0	988",
"670	Steele & Hops	Pizza	1901 Mendocino Ave	Santa Rosa	95401	38.459197	-122.717628	4.0	282",
"671	Ruhstaller Shop	Breweries	800 Business Park Dr	Dixon	95620	38.4534912	-121.8196192	4.5	23",
"672	Ruhstaller Beer	Breweries	726 K St	Sacramento	95814	38.57977	-121.49695	4.5	125",
"673	Russian River Brewing	Brewpubs	700 Mitchell Ln	Windsor	95492	38.532006	-122.800153	3.5	216",
"674	Russian River Brewing	Pizza	725 4th St	Santa Rosa	95404	38.4418	-122.71164	4.0	2939",
"675	Russian River Brewing	Pizza	725 4th St	Santa Rosa	95404	38.4418	-122.71164	4.0	2939",
"676	Sacrament Brewing	Breweries	1616 J St	Sacramento	95814	38.5775999	-121.48462	3.5	24",
"677	Sacrilege Brewery + Kitchen	Breweries	730 Main St	Half Moon Bay	94019	37.4609296	-122.4298631	4.0	229",
"678	Sage Vegan Bistro - Echo Park	Vegan	1700 Sunset Blvd	Los Angeles	90026	34.077123	-118.258714	4.0	2074",
"679	Saint Archer Brewing Co	Breweries	978 N Coast Hwy 101	Encinitas	92024	33.0659358649034	-117.302930348592	4.5	31",
"680	Karl Strauss Brewing Company	American (New)	901 S Coast Dr	Costa Mesa	92626	33.6895175031242	-117.895918378372	4.0	1250",
"681	San Diego Brewing	Breweries	10450 Friars Rd	San Diego	92120	32.792159	-117.098768	3.5	535",
"682	San Fernando Brewing Company	Breweries	425 Park Ave	San Fernando	91340	34.2831195600223	-118.431856415992	4.5	203",
"683	San Francisco Brewing	Breweries	3150 Polk St	San Francisco	94109	37.805594	-122.423519	3.5	175",
"684	San Marcos Brewery and Grill	Breweries	1080 W San Marcos Blvd	San Marcos	92078	33.1342560052872	-117.190399691463	3.5	350",
"685	San Pedro Brewing Company	Sports Bars	331 W 6th St	San Pedro	90731	33.7386151	-118.2841729	3.5	509",
"686	Sanctum Brewing Co	Breweries	560 E Commercial St	Pomona	91767	34.059655	-117.740158	4.5	195",
"687	Sandbox Brewing	Breweries	4650 E Arrow Hwy	Montclair	91763	34.092917	-117.704001	4.5	19",
"688	Santa Clara Valley Brewing"," Inc	Breweries	101 E Alma Ave	San Jose	95112	37.3173409	-121.8730621	4.0	88"
"689	Santa Cruz Mountain Brewing	Breweries	402 Ingalls St	Santa Cruz	95060	36.95894	-122.04848	4.0	380",
"690	Santa Maria Brewing	Breweries	1451 Fairway Dr	Santa Maria	93455	34.913854	-120.4628942	4.5	20",
"691	Santa Monica Brew Works	Brewpubs	1920 Colorado Ave	Santa Monica	90404	34.02527	-118.47694	4.5	213",
"692	Sante Adairius Rustic Ales	Breweries	103 Kennedy Dr	Capitola	95010	36.983231	-121.949517	4.5	167",
"693	Sauced BBQ & Spirits - Livermore	Barbeque	2300 1st St	Livermore	94550	37.6827419923371	-121.767890453339	3.5	1938",
"694	Savagewood Brewing Company	Breweries	9879 Hibert St	San Diego	92131	32.9132697	-117.1128124	4.5	36",
"695	Scholb Premium Ales	Breweries	2964 Columbia St	Torrance	90503	33.843177	-118.339221	4.5	132",
"696	Seabright Brewery	Brewpubs	519 Seabright Ave	Santa Cruz	95062	36.96755	-122.00827	3.5	622",
"697	SeaQuake Brewing	Pizza	400 Front St	Crescent City	95531	41.7495193481445	-124.200035095215	4.5	309",
"698	Seaward Brewing	Breweries	1920 Goodyear Ave	Ventura	93003	34.25559	-119.23179	5.0	24",
"699	Second Chance Beer Company	Breweries	15378 Ave Of Science	San Diego	92128	32.9944149568131	-117.081278814235	4.5	224",
"700	Second Son Brews	Breweries	12810 Rd 38	Madera	93636	36.93477	-119.8586	5.0	7",
"701	Creek Monkey Tap House	Brewpubs	611 Escobar St	Martinez	94553	38.017665116466	-122.137941574062	3.5	501",
"702	Sequoia Brewing Company	Breweries	1188 E Champlain Dr	Fresno	93720	36.8716865217941	-119.763618560224	3.5	185",
"703	Seven Stills	Breweries	1439 Egbert Ave	San Francisco	94107	37.7230425	-122.3935658	4.5	136",
"704	Shadow Puppet Brewing Company	Breweries	4771 Arroyo Vista	Livermore	94551	37.69916	-121.73874	4.5	161",
"705	Shady Oak Barrel House	Breweries	420 1st St	Santa Rosa	95401	38.4371941	-122.7150463	4.5	13",
"706	Shanty Shack Brewing	Breweries	138 Fern St	Santa Cruz	95060	36.9861680845139	-122.031814455986	4.5	63",
"707	W A Thompson Distributing	Beer"," Wine & Spirits	45545 Trevor Ave	Lancaster	93534	34.71041	-118.13631	1.0	2"
"708	Sidellis Lake Tahoe	Breweries	3350 Sandy Way	South Lake Tahoe	96150	38.944691	-119.969484	4.5	196",
"709	Sierra Nevada Taproom & Restaurant	Breweries	1075 E 20th St	Chico	95928	39.72469	-121.81436	4.0	1002",
"710	Silva Brewing	Breweries	525 Pine St	Paso Robles	93446	35.6202434789463	-120.688656784814	4.5	33",
"711	Siskiyou Brew Works	Pizza	110 Squaw Valley Rd	McCloud	96057	41.2507403985123	-122.135983407497	4.0	69",
"712	Six Rivers Brewery	Pubs	1300 Central Ave	McKinleyville	95519	40.9289337694645	-124.100931510329	3.5	486",
"713	Skyland Ale Works	Breweries	1869 Pomona Rd	Corona	92880	33.883214	-117.601964	4.5	107",
"714	Sliver Pizzeria	Pizza	2468 Telegraph Ave	Berkeley	94704	37.8656	-122.25882	4.0	1310",
"715	SLO Brew	Music Venues	736 Higuera St	San Luis Obispo	93401	35.27948	-120.66417	3.5	382",
"716	SLO Brew Rock	Breweries	855 Aerovista Pl	San Luis Obispo	93401	35.2417147511834	-120.641287738623	4.0	136",
"717	Smog City Brewing	Breweries	1901 Del Amo Blvd	Torrance	90501	33.8472145108568	-118.313535228602	4.5	424",
"718	Phantom Carriage Brewery	Breweries	18525 S Main St	Carson	90248	33.861801840497	-118.27620951987	4.5	562",
"719	Rincon Brewery	Breweries	5065 Carpinteria Ave	Carpinteria	93013	34.3983	-119.51799	4.0	348",
"720	Smoking Cannon Brewery	Breweries	780 Main St	Ramona	92065	33.0435262	-116.8650199	4.5	38",
"721	Snowshoe Brewing Company	Breweries	2050 Hwy 4	Arnold	95223	38.24226	-120.36195	3.0	302",
"722	Social Kitchen & Brewery	Breweries	1326 9th Ave	San Francisco	94122	37.76349	-122.46594	3.5	926",
"723	Societe Brewing Company	Breweries	8262 Clairemont Mesa Blvd	San Diego	92111	32.833889	-117.146375	4.0	602",
"724	Mumford Brewing	Breweries	416 Boyd St	Los Angeles	90013	34.0462976495746	-118.242166265845	4.5	262",
"725	Solid Ground Brewing	Breweries	552 Pleasant Valley Rd	Diamond Springs	95619	38.69403	-120.81472	4.0	128",
"726	Solorio Brewing Company	Breweries	9395 Feron Blvd	Rancho Cucamonga	91730	34.092641	-117.600269416929	4.5	50",
"727	Solvang Brewing Company	Breweries	1547 Mission Dr	Solvang	93463	34.5963	-120.14357	3.5	1226",
"728	Solvang Brewing Company	Breweries	234 North H St	Lompoc	93436	34.6419601457934	-120.457655710253	3.5	268",
"729	Sonoma Grille	Seafood	165 W Napa St	Sonoma	95476	38.2918663024902	-122.460525512695	4.0	267",
"730	Sonoma Springs Brewing Company	Breweries	19449 Riverside Dr	Sonoma	95476	38.2951213	-122.4771635	4.0	44",
"731	Sons of Liberty Aleworks	Breweries	1780 Town & Country Dr	Norco	92860	33.9277989839306	-117.559848525533	4.5	121",
"732	Half Moon Bay Brewing Company	Seafood	390 Capistrano Rd	Half Moon Bay	94019	37.50395658711	-122.4855427298	3.5	1752",
"733	South Gate Brewing Company	American (Traditional)	40233 Enterprise Dr	Oakhurst	93644	37.3331104	-119.660292	4.0	982",
"734	South Lake Brewing	Breweries	1920 Lake Tahoe Blvd	South Lake Tahoe	96150	38.91183	-120.00745	4.5	130",
"735	South of North Brewing	Breweries	932 Stateline Ave	South Lake Tahoe	96150	38.96049	-119.94443	4.5	55",
"736	South Park Brewing Company	Breweries	1517 30th St	San Diego	92102	32.7216301	-117.1299362	4.0	215",
"737	Southern Pacific Brewing	Breweries	620 Treat Ave	San Francisco	94110	37.760103	-122.414232	3.0	1265",
"738	Southpaw BBQ	Barbeque	2170 Mission St	San Francisco	94110	37.76231	-122.41969	3.5	569",
"739	Speakeasy Ales & Lagers	Breweries	1195 Evans Ave	San Francisco	94124	37.7380942813543	-122.380521448905	4.5	402",
"740	SR76 Beerworks	Breweries	777 Harrah's Rincon Way	Valley Center	92082	33.266636	-116.955951	4.5	35",
"741	St Clair Brown Winery & Brewery	Breweries	816 Vallejo St	Napa	94559	38.305044	-122.28614	4.5	192",
"742	St Florian's Brewery	Breweries	7704 A Bell Rd	Windsor	95492	38.5369201	-122.8035279	4.0	30",
"743	Stadium Brew	Brewpubs	26731 Aliso Creek Rd	Aliso Viejo	92656	33.575463	-117.72603	3.5	743",
"744	Stadium Pizza	Pizza	32278 Clinton Keith Rd	Wildomar	92595	33.591391	-117.2495205	3.5	217",
"745	Stadium Pizza	Pizza	169 N Main St	Lake Elsinore	92530	33.6694161357736	-117.327309909445	4.0	221",
"746	Standard Deviant Brewing	Breweries	280 14th St	San Francisco	94103	37.76849	-122.41949	4.5	128",
"747	Dust Bowl Brewery Taproom	Breweries	3000 Fulkerth Rd	Turlock	95380	37.5067379121127	-120.882762559525	3.5	648",
"748	Star B Ranch	Meat Shops	28428 Hwy 78	Ramona	92065	33.081589	-116.71664	5.0	8",
"749	State Room	Breweries	1132 4th St	San Rafael	94901	37.9733898881828	-122.529000118375	4.0	385",
"750	Stateline Brewery & Restaurant	American (Traditional)	4118 Lake Tahoe Blvd	South Lake Tahoe	96150	38.95789	-119.94247	3.5	1071",
"751	Craft House	American (New)	34094 Pacific Coast Hwy	Dana Point	92629	33.4657361358404	-117.706128135324	4.0	420",
"752	Steady Brew Beer	Breweries	2936 Clark Ave	Long Beach	90815	33.8097	-118.133515	4.0	44",
"753	Steel Bonnet Brewing Company	Breweries	20 Victor Sq	Scotts Valley	95066	37.0616627016285	-122.006144709885	4.5	61",
"754	Steele & Hops	Pizza	1901 Mendocino Ave	Santa Rosa	95401	38.459197	-122.717628	4.0	282",
"755	Steelhead Brewing Company	Breweries	333 California Dr	Burlingame	94010	37.580024228785	-122.346282870269	3.0	753",
"756	Stereo Brewing	Breweries	950 S Via Rodeo	Placentia	92870	33.863208770752	-117.819496154785	4.5	121",
"757	Belching Beaver Pub980	Breweries	980 Park Center Dr	Vista	92081	33.1449653992113	-117.22874231176	4.5	423",
"758	Stone Brewing - Napa	Breweries	920-930 3rd St	Napa	94559	38.298787	-122.282856	4.0	207",
"759	Stone Brewing World Bistro & Gardens - Liberty Station	American (New)	2816 Historic Decatur Rd	San Diego	92106	32.740505	-117.211664	3.5	2019",
"760	Stone Church Brewing	Breweries	2785 Cabot Dr	Corona	92883	33.812248	-117.507637	4.5	127",
"761	Stone Church Brewing	Breweries	28636 Old Town Front St	Temecula	92590	33.49394	-117.14901	4.0	14",
"762	Strand Brewing	Breweries	2201 Dominguez St	Torrance	90501	33.8411248	-118.3210751	4.5	177",
"763	Strike Brewing	Breweries	2099 S 10th St	San Jose	95112	37.3106404	-121.8577563	4.5	118",
"764	Strum Brewing Co.	Breweries	235 S Campus Ave	Ontario	91761	34.0612105728325	-117.641192860901	4.5	64",
"765	Stumblefoot Brewing Company	Breweries	1784 La Costa Meadows Dr	San Marcos	92078	33.1047168186771	-117.219229069311	4.0	108",
"766	Stumptown Brewery	Pubs	15045 River Rd	Guerneville	95446	38.5137082683395	-122.98360901705	3.5	291",
"767	Oggi's Sports I Brewhouse I Pizza	Breweries	19201-D Bear Valley Rd	Apple Valley	92308	34.470336	-117.244969	4.0	313",
"768	Three Mile Brewing	Breweries	231 G St	Davis	95616	38.544654	-121.739371	4.5	90",
"769	MacLeod Ale Brewing	Breweries	14741 Calvert St	Van Nuys	91411	34.18194	-118.45458	4.5	381",
"770	Sunset Reservoir Brewing Company	American (Traditional)	1735 Noriega St	San Francisco	94122	37.7538401497706	-122.482464055415	3.5	597",
"771	Super Owl Brewing	Breweries	1260 Lake Blvd	Davis	95616	38.553362779884	-121.787083831269	4.5	39",
"772	Solidarity Restaurant	Polish	1414 Lincoln Blvd	Santa Monica	90401	34.01893	-118.49126	4.0	652",
"773	Sutter Buttes Brewing	Pubs	421 Center St	Yuba City	95991	39.137336	-121.615113	4.0	363",
"774	Ausiello's 5th Street Grill	Sports Bars	609 5th St	Santa Rosa	95404	38.4413263	-122.7142797	4.0	199",
"775	Jupiter	Pizza	2181 Shattuck Ave	Berkeley	94704	37.869817	-122.267597	4.0	3065",
"776	Tahoe Mountain Brewing	Breweries	10990 Industrial Way	Truckee	96161	39.3384156	-120.1800942	4.0	37",
"777	Tannery Bend Beerworks	Breweries	101 S Coombs St	Napa	94559	38.284955	-122.287327	4.5	56",
"778	Tap & Vine	American (New)	907 Lincoln Way	Auburn	95603	38.8996183924432	-121.069492689493	4.0	272",
"779	Tap It Brewing	Breweries	675 Clarion Ct	San Luis Obispo	93401	35.24409	-120.64595	4.5	100",
"780	Taplands	Brewpubs	1171 Homestead Rd	Santa Clara	95050	37.3478212448714	-121.94656659926	4.5	208",
"781	TAPS Brewery & Barrel Room	Breweries	15501 Red Hill Ave	Tustin	92780	33.7167483	-117.8323383	4.5	129",
"782	TAPS Fish House & Brewery	Seafood	101 E Imperial Hwy	Brea	92821	33.91675	-117.89975	4.0	2279",
"783	TAPS Fish House & Brewery	Seafood	2745 Lakeshore Dr	Corona	92883	33.81416	-117.508426	4.0	1164",
"784	Tecopa Brewing Company	Barbeque	420 Tecopa Hot Springs Rd	Tecopa	92389	35.8720477	-116.2324746	4.0	25",
"785	Telco Brewery	Breweries	27825 Fremont Ct	Santa Clarita	91355	34.433408	-118.57768	5.0	20",
"786	Telegraph Brewing Company	Breweries	418 N Salsipuedes St	Santa Barbara	93103	34.422903	-119.687689	4.0	132",
"787	Temblor Brewing Company	Breweries	3200 Buck Owens Blvd	Bakersfield	93308	35.38877	-119.04222	4.0	536",
"788	AleSmith Brewing Company	Breweries	9990 AleSmith Ct	San Diego	92126	32.8873241	-117.1493986	4.5	410",
"789	Temescal Brewing	Beer Gardens	4115 Telegraph Ave	Oakland	94609	37.8303327266535	-122.264366671443	4.0	200",
"790	Temescal Brewing	Beer Gardens	4115 Telegraph Ave	Oakland	94609	37.8303327266535	-122.264366671443	4.0	200",
"791	Ten Mile Brewing	Breweries	1136 E Willow St	Signal Hill	90755	33.8041651	-118.1778528	4.5	179",
"792	Tent City Beer Company	Breweries	6760 El Camino Real	Atascadero	93422	35.4876099	-120.6677399	4.5	76",
"793	The Bell Marker Brewery	Breweries	602 Broadway	San Diego	92101	32.71595	-117.15895	4.0	121",
"794	The Public House By Evans Brewing Company	Breweries	138 W Commonwealth Ave	Fullerton	92832	33.8703050343583	-117.925987746106	4.0	420",
"795	Lost Coast Brewery and Cafe	Pubs	617 4th St	Eureka	95501	40.8032893961018	-124.164679564438	3.5	913",
"796	The Brewhouse	American (Traditional)	229 W Montecto St	Santa Barbara	93101	34.4120021994203	-119.695985275651	3.5	654",
"797	The Brewing Lair	Breweries	67007 Ca Hwy 70	Blairsden	96103	39.781127	-120.613712	4.5	97",
"798	The Cruisery	Brewpubs	501 State St	Santa barbara	93101	34.416630001909	-119.695970155299	4.5	67",
"799	The Dancing Fox Winery & Brewery	Wineries	203 S School St	Lodi	95240	38.13143	-121.27419	3.5	652",
"800	Karl Strauss Brewing Company	Breweries	1044 Wall St	La Jolla	92037	32.8471024	-117.2735865	4.0	818",
"801	The Good Beer Company	Breweries	309 W 4th St	Santa Ana	92701	33.74828	-117.87014	4.0	129",
"802	The Good Hop Bar & Bottle Shop	Beer"," Wine & Spirits	2421 Telegraph Ave	Oakland	94612	37.8136082621302	-122.268693905867	4.5	119"
"803	The Mason Jar Brewing Company	Breweries	29683 New Hub Dr	Menifee	92586	33.6893469	-117.1772976	4.5	153",
"804	Modern Times Flavordome	Breweries	3000 Upas St	San Diego	92104	32.7413902282715	-117.129783630371	4.0	389",
"805	The Rare Barrel	Brewpubs	940 Parker St	Berkeley	94710	37.857837158981	-122.29150892813	4.5	309",
"806	The Runway By Patrick	American (New)	2044 Airport Rd	Napa	94558	38.21709	-122.27291	4.0	99",
"807	Thin Line Brewing Company	Breweries	11354 White Rock Rd	Rancho Cordova	95742	38.59013	-121.25906	4.5	44",
"808	Third Street AleWorks BrewPub	Breweries	610 3rd St	Santa Rosa	95404	38.4398307800293	-122.712478637695	3.5	616",
"809	Third Window Brewing	Breweries	406 E Haley St	Santa Barbara	93101	34.4210815429688	-119.690475463867	4.5	115",
"810	Thirsty Bear Brewing Company	Spanish	661 Howard St	San Francisco	94105	37.78539	-122.39953	3.5	1892",
"811	Thompson Brewing	American (Traditional)	9900 Indiana Ave	Riverside	92503	33.90912	-117.44937	4.5	153",
"812	Thorn Brewing Co. Barrio Logan	Breweries	1745 National Ave	San Diego	92113	32.70217	-117.14773	4.5	46",
"813	Thorn St Brewery	Breweries	3176 Thorn St	San Diego	92104	32.73935	-117.125484	4.5	351",
"814	Thr3e Punk Ales Brewing Co	Breweries	259 3rd Ave	Chula Vista	91910	32.64281	-117.08014	4.5	68",
"815	Three Forks Bakery & Brewing	Bakeries	211 Commercial St	Nevada City	95959	39.262928	-121.017966	4.0	379",
"816	Three Mile Brewing	Breweries	231 G St	Davis	95616	38.544654	-121.739371	4.5	90",
"817	BJ Restaurant & Brewhouse	American (New)	715 E Shaw Ave	Fresno	93710	36.808009	-119.774544	3.0	482",
"818	Three Rivers Brewing Co	Brewpubs	41763 Sierra Dr	Three Rivers	93271	36.4400820547907	-118.904647176447	4.5	40",
"819	BarrelHouse Brewing Co	Breweries	3055 Limestone Way	Paso Robles	93446	35.5761140843024	-120.691105030689	4.5	324",
"820	Three Weavers Brewing Co	Breweries	1031 W Manchester Blvd	Inglewood	90301	33.9615419494809	-118.374757488917	4.5	346",
"821	Thunderhawk Alements	Breweries	8675 Miralani Dr	San Diego	92126	32.895126	-117.136671	4.5	55",
"822	Tilted Mash Brewing	Breweries	9175 Union Park Way	Elk Grove	95624	38.3891154	-121.3606571	4.5	112",
"823	Timeless Pints	Breweries	3671 Industry Ave	Lakewood	90712	33.8237257	-118.1655833	4.5	242",
"824	Tioga-Sequoia Brewing Co	Breweries	745 Fulton St	Fresno	93721	36.7316248625957	-119.788088837025	4.5	144",
"825	Tirebiter Brewery	Breweries	2502 S Figueroa St	Los Angeles	90007	34.02867	-118.275049	5.0	7",
"826	Topa Topa Brewing Company	Beer Gardens	104 E Thompson Blvd	Ventura	93001	34.2779579162598	-119.299049377441	4.5	181",
"827	Toro Creek Brewing Company	Breweries	1111 Riverside Ave	Paso Robles	93446	35.626578	-120.687233	4.5	29",
"828	Tortugo Brewing	Breweries	916 W Hyde Park Blvd	Inglewood	90302	33.966445	-118.36843	5.0	39",
"829	Tower Brewing	Brewpubs	1210 66th St	Sacramento	95819	38.5547889576057	-121.426764678574	4.5	144",
"830	Towne Park Brew	Breweries	1566 W Lincoln Ave	Anaheim	92801	33.8321910878591	-117.936659915344	4.5	152",
"831	Toy Soldier	American (New)	52 Belden Pl	San Francisco	94104	37.79142	-122.40365	4.0	133",
"832	Fountainhead Brewing Company	Breweries	4621 24th St	Sacramento	95822	38.5335119205448	-121.482852101326	4.5	63",
"833	Track 7 Brewing	Breweries	826 Professor Ave	Sacramento	95834	38.6545416	-121.4909579	4.5	576",
"834	Trade Brewing	Breweries	731 1st St	Napa	94559	38.30039	-122.28226	4.5	52",
"835	Beachwood Brewing & BBQ	Barbeque	210 E 3rd St	Long Beach	90802	33.770015590062	-118.19099726238	4.0	1409",
"836	Trader Joe's	Grocery	604 W Huntington Dr	Monrovia	91016	34.1381785382553	-118.012272089469	4.5	188",
"837	Lagunitas Brewing Company	Breweries	1280 N McDowell Blvd	Petaluma	94954	38.27242	-122.66237	4.5	1877",
"838	ABC Auto Care	Auto Repair	4745 Market St	Ventura	93003	34.2577863	-119.2283022	4.0	41",
"839	Transplants Brewing Company	Breweries	40242 La Quinta Ln	Palmdale	93551	34.6144194	-118.1396529	4.5	128",
"840	Jupiter	Pizza	2181 Shattuck Ave	Berkeley	94704	37.869817	-122.267597	4.0	3065",
"841	Triple Voodoo Brewery & Tap Room	Breweries	2245 3rd St	San Francisco	94107	37.7611701723497	-122.3883919409	4.0	221",
"842	Truckee Brewing Company	Breweries	10736 Pioneer Trl	Truckee	96161	39.33655	-120.18115	4.5	28",
"843	True Symmetry Brewing Company	Breweries	315 Marina Ctr	Suisun City	94585	38.2432297710323	-122.034397392779	4.5	55",
"844	Trumer Pils Brauerei	Breweries	1404 4th St	Berkeley	94710	37.8767395019531	-122.303436279297	4.5	45",
"845	Trustworthy Brewing	Breweries	156 W Verdugo Ave	Burbank	91502	34.1737442016602	-118.310363769531	4.0	82",
"846	Tustin Brewing	Breweries	13011 Newport Ave	Tustin	92780	33.749849	-117.811507	3.5	568",
"847	Monkish Brewing	Breweries	20311 S Western Ave	Torrance	90501	33.8463036683013	-118.310320500073	4.5	591",
"848	O'Meara Bros Brewing Company	Brewpubs	901 Bevins St	Lakeport	95453	39.0351867367536	-122.924638154849	4.0	177",
"849	Social Kitchen & Brewery	Breweries	1326 9th Ave	San Francisco	94122	37.76349	-122.46594	3.5	926",
"850	Ukiah Brewing Company & Restaurant	Breweries	102 S State St	Ukiah	95482	39.14979	-123.20786	4.0	237",
"851	Uncommon Brewers	Breweries	303 Potrero St	Santa Cruz	95060	36.9819333898762	-122.03100200423	4.5	16",
"852	Unsung Brewing Company	Breweries	500 S Anaheim Blvd	Anaheim	92805	33.8309572850531	-117.912082617532	4.5	231",
"853	Unsung Brewing Company	Breweries	500 S Anaheim Blvd	Anaheim	92805	33.8309572850531	-117.912082617532	4.5	231",
"854	Uproar Brewing Company	Breweries	439 S 1st St	San Jose	95113	37.32927	-121.88587	4.0	269",
"855	Urban Roots Brewing & Smokehouse	Breweries	1322 V St	Sacramento	95818	38.56543	-121.49406	4.0	394",
"856	Urge Gastropub & Common House	Gastropubs	255 Redel Rd	San Marcos	92078	33.13549	-117.15897	3.5	568",
"857	Valley Brewing	Breweries	157 W Adams St	Stockton	95204	37.97271	-121.30047	3.0	318",
"858	Venice Ale House	American (New)	2 Rose Ave	Venice	90291	33.99464	-118.480227	3.5	902",
"859	Firestone Walker Brewing Company - The Propagator	Brewpubs	3205 Washington Blvd	Marina Del Rey	90292	33.98972	-118.44861	4.0	584",
"860	Ventura Coast Brewing	Breweries	76 South Oak St	Ventura	93001	34.27974	-119.29426	4.5	111",
"861	Viewpoint Brewing	American (New)	2201 San Dieguito Dr	Del Mar	92014	32.9700036	-117.261944	4.0	417",
"862	Waganupa Brewing	Breweries	289 Clifford Dr	Lake Almanor	96020	40.2897789	-121.1325316	4.5	9",
"863	Waterman Brewing Company	Breweries	9824 Dino Dr	Elk Grove	95624	38.4006169447277	-121.357284151018	4.0	45",
"864	Wavelength Brewing Company	Breweries	236 Main St	Vista	92084	33.2027092	-117.2416763	4.5	161",
"865	Westlane Brewing	Breweries	207 E H St	Tehachapi	93561	35.1327046575101	-118.44464790076	3.5	3",
"866	White Labs Tasting Room	Breweries	9495 Candida St	San Diego	92126	32.89584	-117.12143	4.5	184",
"867	Progress Brewing	Breweries	1822 Chico Ave	South El Monte	91733	34.049919	-118.059805	4.5	317",
"868	Whole Foods Market	Grocery	777 The Alameda	San Jose	95126	37.3319653	-121.9045331	4.0	404",
"869	Wiens Brewing Company	Breweries	27941 Diaz Rd	Temecula	92590	33.505205	-117.160015	4.0	119",
"870	Wild Barrel Brewing	Breweries	692 Rancheros Dr	San Marcos	92069	33.14015	-117.14575	4.5	158",
"871	Wildcard Brewing Company	Breweries	9565 Crossroads Dr	Redding	96003	40.565865	-122.297279	4.5	46",
"872	Wingwalker Brewing	Breweries	235 W Maple Ave	Monrovia	91016	34.14178	-118.00453	5.0	14",
"873	Wolf Creek Brewery	Breweries	25108 Rye Canyon Lp	Valencia	91355	34.458827	-118.579888	4.5	93",
"874	Merchant's Saloon	Dive Bars	401 2nd St	Oakland	94607	37.7955818921328	-122.275320142508	4.0	218",
"875	Woodfour	Breweries	6780 Depot St	Sebastopol	95472	38.40332	-122.82129	3.5	317",
"876	Woods Bar & Brewery	Bars	1701 Telegraph Ave	Oakland	94612	37.8067476662545	-122.270529806453	4.0	174",
"877	Woods Bar & Brewery	Bars	1701 Telegraph Ave	Oakland	94612	37.8067476662545	-122.270529806453	4.0	174",
"878	Woods CervecerÃ­a	Bars	3801 18th St	San Francisco	94114	37.76108	-122.42852	4.0	195",
"879	Woody's Brewing	American (New)	1257 Oregon St	Redding	96001	40.58591	-122.39506	4.0	451",
"880	Working Man Brewing Company	Breweries	5542 Brisa St	Livermore	94550	37.697526	-121.725189	4.5	57",
"881	Ximix Craft Exploration	Breweries	13723 1/2 Harvard Pl	Gardena	90249	33.9062399	-118.30778	5.0	22",
"882	Yeast of Eden	Tapas/Small Plates	Ocean Avenue & Mission Street	Carmel-by-the-Sea	93921	36.554046855334	-121.920545954708	4.0	131",
"883	Yeti Restaurant	Indian	190 Farmers Ln	Santa Rosa	95405	38.45047	-122.68757	4.0	186",
"884	YOLO Brewing Company	Breweries	1520 Terminal St	West Sacramento	95691	38.56935	-121.54183	4.0	153",
"885	Strand Brewing	Breweries	2201 Dominguez St	Torrance	90501	33.8411248	-118.3210751	4.5	177",
"886	Zack's Brewing Company	Breweries	712 Fulton St	Fresno	93721	36.7314294	-119.7867991	4.5	27",
"887	Zone 9 Brewing Company	Breweries	1450 Tollhouse Rd	Clovis	93611	36.82721	-119.68905	5.0	31",
"888	Zymurgy Brew Works & Tasting Room	Breweries	22755 Hawthorne Blvd	Torrance	90505	33.8208077228044	-118.352160484436	5.0	71",
